order_id,customer_id,restaurant_name,cuisine,order_date,delivery_time_minutes,order_amount,payment_method,city,order_status,rating
13188,18958,Chinese Treats 4 (Mum),Chinese,2024-01-25,36,405.01,Online,Mumbai,Delivered,4.0
13189,26838,Street Treats 5 (Mum),Chinese,2023-12-02,39,228.24,Online,Mumbai,Delivered,5.0
13190,21568,Seafood Treats 2 (Hyd),Italian,2025-01-03,36,605.13,Cash,Hyderabad,Delivered,5.0
13191,17844,South Treats 3 (Mum),Street Food,2025-05-04,16,138.96,Cash,Mumbai,Delivered,2.0
13192,25508,Urban Bites (Kol),Desserts,2024-07-18,17,134.66,Online,Kolkata,Delivered,4.0
13193,23846,Street Treats 1 (Ahm),Fast Food,2024-09-06,43,167.64,Cash,Ahmedabad,Delivered,4.0
13194,5652,Street Treats 6 (Hyd),South Indian,2023-12-02,32,113.52,Online,Hyderabad,Delivered,5.0
13195,14368,North Treats 4 (Del),Fast Food,2025-06-19,32,293.86,Online,Delhi,Delivered,5.0
13196,8725,Fast Treats 4 (Pun),Desserts,2024-05-17,30,191.37,Online,Pune,Delivered,3.0
13197,7621,Italian Treats 5 (Pun),Continental,2024-07-06,29,467.76,Cash,Pune,Delivered,3.0
13198,18488,Desserts Treats 4 (Kol),Desserts,2025-08-24,33,75.64,Online,Kolkata,Cancelled,
13199,25578,Seafood Treats 1 (Kol),Biryani,2025-04-25,31,594.83,Online,Kolkata,Delivered,5.0
13200,17664,South Treats 2 (Mum),Chinese,2023-12-02,36,289.86,Online,Mumbai,Delivered,4.0
13201,8602,Italian Treats 6 (Hyd),North Indian,2025-06-11,34,132.02,Online,Hyderabad,Delivered,5.0
13202,23238,Continental Treats 3 (Mum),North Indian,2025-04-24,29,394.48,Cash,Mumbai,Delivered,5.0
13203,18639,Street Treats 4 (Ahm),Continental,2025-07-13,28,378.7,Cash,Ahmedabad,Delivered,4.0
13204,10676,North Treats 4 (Hyd),Continental,2024-06-25,26,506.99,Online,Hyderabad,Delivered,5.0
13205,26197,South Treats 1 (Ben),Fast Food,2024-05-11,45,152.91,Online,Bengaluru,Delivered,4.0
13206,26796,Fast Treats 3 (Ben),Italian,2023-12-02,35,402.6,Online,Bengaluru,Delivered,5.0
13207,9128,South Treats 3 (Kol),Biryani,2025-11-03,27,646.84,Online,Kolkata,Delivered,4.0
13208,26314,Desserts Treats 1 (Pun),Biryani,2025-10-10,10,396.99,Cash,Pune,Delivered,5.0
13209,11719,Spice Hub (Che),Chinese,2025-09-25,45,544.74,Cash,Chennai,Delivered,5.0
13210,24728,Desserts Treats 5 (Mum),Street Food,2025-05-13,30,95.01,Online,Mumbai,Delivered,3.0
13211,3050,Italian Treats 1 (Pun),Continental,2025-09-19,26,379.19,Online,Pune,Delivered,4.0
13212,19772,Seafood Treats 3 (Kol),Italian,2025-11-27,32,469.34,Cash,Kolkata,Delivered,4.0
13213,22279,Biryani Treats 3 (Kol),South Indian,2025-03-06,17,262.67,Online,Kolkata,Delivered,5.0
13214,6365,Chinese Treats 4 (Ahm),Italian,2025-11-13,32,315.28,Online,Ahmedabad,Delivered,3.0
13215,28907,South Treats 1 (Pun),North Indian,2024-08-29,30,330.42,Online,Pune,Delivered,5.0
13216,13222,Biryani Treats 4 (Hyd),Biryani,2024-01-20,20,256.3,Online,Hyderabad,Delivered,4.0
13217,12170,Italian Treats 3 (Che),Biryani,2025-05-14,23,429.61,Online,Chennai,Delivered,4.0
13218,15621,Desserts Treats 3 (Mum),Seafood,2025-03-10,27,845.66,Online,Mumbai,Delivered,5.0
13219,16812,North Treats 5 (Ben),Desserts,2025-08-23,24,209.9,Online,Bengaluru,Delivered,4.0
13220,5282,Seafood Treats 3 (Hyd),Seafood,2025-11-24,20,777.79,Online,Hyderabad,Cancelled,
13221,15326,Spice Hub (Kol),Biryani,2025-03-23,23,239.1,Cash,Kolkata,Delivered,5.0
13222,18582,South Treats 3 (Pun),Chinese,2024-10-13,27,294.08,Cash,Pune,Delivered,4.0
13223,6428,Seafood Treats 5 (Kol),Biryani,2025-05-29,20,303.35,Online,Kolkata,Delivered,4.0
13224,19511,Street Treats 3 (Ben),Fast Food,2025-10-19,28,127.91,Cash,Bengaluru,Delivered,4.0
13225,21438,Chinese Treats 1 (Pun),Biryani,2025-01-12,28,152.35,Online,Pune,Delivered,5.0
13226,3935,Street Treats 4 (Pun),Desserts,2025-08-05,31,134.06,Online,Pune,Delivered,5.0
13227,18120,Chinese Treats 3 (Mum),Italian,2024-06-25,24,614.12,Online,Mumbai,Delivered,5.0
13228,22496,Continental Treats 6 (Hyd),North Indian,2025-07-28,26,553.79,Online,Hyderabad,Delivered,2.0
13229,15679,Desserts Treats 5 (Che),North Indian,2025-06-22,31,518.96,Online,Chennai,Delivered,5.0
13230,4794,Continental Treats 6 (Del),Italian,2024-12-26,28,646.9,Online,Delhi,Delivered,5.0
13231,5637,Chinese Treats 2 (Che),North Indian,2024-10-03,37,492.85,Online,Chennai,Cancelled,
13232,8742,North Treats 3 (Mum),South Indian,2025-03-18,24,225.8,Online,Mumbai,Delivered,5.0
13233,29380,Chinese Treats 2 (Pun),Seafood,2025-11-09,24,566.92,Cash,Pune,Delivered,5.0
13234,14257,Fast Treats 6 (Che),Biryani,2025-06-13,33,80.73,Cash,Chennai,Delivered,4.0
13235,25420,Biryani Treats 5 (Kol),Italian,2025-03-15,30,505.28,Online,Kolkata,Delivered,5.0
13236,29574,Desserts Treats 5 (Ahm),Continental,2024-05-25,35,465.82,Online,Ahmedabad,Delivered,4.0
13237,11961,Fast Treats 6 (Ahm),Italian,2025-09-21,32,629.91,Cash,Ahmedabad,Delivered,4.0
13238,26854,Italian Treats 1 (Ahm),South Indian,2025-11-09,31,209.64,Online,Ahmedabad,Delivered,5.0
13239,5837,Italian Treats 4 (Ahm),South Indian,2023-12-02,17,331.87,Cash,Ahmedabad,Cancelled,
13240,3669,Chinese Treats 3 (Kol),North Indian,2024-05-08,18,260.03,Online,Kolkata,Delivered,5.0
13241,17762,Biryani Treats 1 (Pun),Biryani,2025-03-16,10,207.18,Cash,Pune,Delivered,5.0
13242,15367,South Treats 6 (Ahm),North Indian,2023-12-02,33,280.76,Online,Ahmedabad,Delivered,4.0
13243,13558,Biryani Treats 3 (Ben),Fast Food,2025-07-04,16,190.44,Online,Bengaluru,Delivered,5.0
13244,9080,North Treats 6 (Mum),Chinese,2025-08-14,39,140.17,Cash,Mumbai,Delivered,4.0
13245,10941,Biryani Treats 1 (Mum),Street Food,2023-12-02,34,117.87,Online,Mumbai,Delivered,5.0
13246,18358,Italian Treats 4 (Pun),Desserts,2025-08-05,39,180.35,Online,Pune,Delivered,4.0
13247,16812,North Treats 5 (Ben),Desserts,2025-11-26,25,207.41,Online,Bengaluru,Delivered,4.0
13248,19292,Fast Treats 4 (Hyd),Italian,2025-09-04,42,470.61,Online,Hyderabad,Delivered,4.0
13249,9060,Italian Treats 2 (Hyd),Seafood,2025-04-16,27,828.46,Online,Hyderabad,Delivered,5.0
13250,8369,Chinese Treats 5 (Del),Fast Food,2025-04-21,37,199.06,Online,Delhi,Delivered,5.0
13251,18639,Chinese Treats 2 (Ahm),South Indian,2025-07-22,30,171.4,Online,Ahmedabad,Delivered,3.0
13252,21985,Desserts Treats 5 (Kol),South Indian,2025-02-16,33,144.64,Online,Kolkata,Delivered,5.0
13253,7407,Desserts Treats 4 (Hyd),North Indian,2025-08-22,31,530.39,Cash,Hyderabad,Delivered,4.0
13254,18743,Chinese Treats 5 (Mum),South Indian,2025-11-19,22,157.86,Cash,Mumbai,Delivered,4.0
13255,18640,Italian Treats 1 (Hyd),Fast Food,2024-09-08,19,167.46,Cash,Hyderabad,Delivered,5.0
13256,16386,North Treats 6 (Mum),South Indian,2023-12-02,32,120.59,Online,Mumbai,Delivered,4.0
13257,18726,Chinese Treats 1 (Ben),North Indian,2025-09-26,38,447.33,Online,Bengaluru,Delivered,5.0
13258,15409,Chinese Treats 1 (Kol),North Indian,2025-11-21,31,483.58,Online,Kolkata,Delivered,4.0
13259,22049,Continental Treats 3 (Kol),Fast Food,2025-05-05,16,128.91,Online,Kolkata,Delivered,3.0
13260,13510,Chinese Treats 2 (Che),Continental,2025-01-24,36,380.03,Online,Chennai,Delivered,4.0
13261,25306,Seafood Treats 2 (Ahm),Fast Food,2025-06-03,24,151.32,Cash,Ahmedabad,Delivered,4.0
13262,4827,Chinese Treats 1 (Pun),Seafood,2024-11-29,15,464.32,Cash,Pune,Delivered,4.0
13263,9414,Italian Treats 5 (Pun),Continental,2025-11-03,37,499.16,Cash,Pune,Delivered,5.0
13264,27726,Seafood Treats 5 (Hyd),Desserts,2025-02-28,22,186.62,Online,Hyderabad,Delivered,4.0
13265,2143,Street Treats 4 (Mum),North Indian,2023-12-02,38,335.06,Online,Mumbai,Delivered,4.0
13266,4026,Seafood Treats 2 (Hyd),North Indian,2025-08-13,31,342.69,Cash,Hyderabad,Delivered,4.0
13267,18144,Desserts Treats 6 (Ben),Street Food,2025-07-14,31,122.53,Cash,Bengaluru,Delivered,3.0
13268,29380,Desserts Treats 6 (Kol),Seafood,2025-08-18,27,261.46,Online,Kolkata,Delivered,5.0
13269,20059,Fast Treats 5 (Del),North Indian,2025-07-26,24,325.71,Online,Delhi,Delivered,5.0
13270,2029,Desserts Treats 5 (Ahm),Chinese,2025-11-29,25,301.65,Online,Ahmedabad,Delivered,3.0
13271,15429,Italian Treats 4 (Che),Chinese,2025-11-05,26,260.54,Online,Chennai,Delivered,4.0
13272,1825,Desserts Treats 5 (Ben),Street Food,2025-05-19,33,116.53,Online,Bengaluru,Delivered,4.0
13273,4816,North Treats 4 (Ben),Biryani,2025-08-12,23,439.52,Cash,Bengaluru,Delivered,4.0
13274,23991,Chinese Treats 4 (Ben),Chinese,2025-11-30,23,118.09,Online,Bengaluru,Delivered,3.0
13275,6193,Desserts Treats 6 (Hyd),Desserts,2025-10-03,19,118.45,Online,Hyderabad,Delivered,5.0
13276,7033,Continental Treats 6 (Che),Continental,2025-08-16,29,286.17,Cash,Chennai,Delivered,4.0
13277,12137,Seafood Treats 6 (Ahm),Desserts,2024-08-01,34,188.97,Online,Ahmedabad,Delivered,5.0
13278,15272,Biryani Treats 2 (Del),South Indian,2024-11-13,42,304.0,Online,Delhi,Delivered,3.0
13279,7602,Biryani Treats 4 (Che),South Indian,2024-05-10,26,104.19,Online,Chennai,Delivered,4.0
13280,2182,Seafood Treats 5 (Che),Street Food,2025-02-10,28,88.53,Cash,Chennai,Delivered,2.0
13281,1470,Italian Treats 2 (Ahm),Italian,2024-12-22,26,571.4,Online,Ahmedabad,Delivered,5.0
13282,27013,Fast Treats 5 (Ben),Italian,2024-07-30,23,374.16,Online,Bengaluru,Delivered,3.0
13283,6957,Biryani Treats 1 (Che),Italian,2024-09-06,18,287.63,Online,Chennai,Delivered,4.0
13284,7853,Italian Treats 2 (Che),South Indian,2024-05-06,29,253.31,Online,Chennai,Delivered,4.0
13285,24642,South Treats 6 (Ahm),Seafood,2024-04-29,29,756.84,Cash,Ahmedabad,Delivered,4.0
13286,26733,North Treats 6 (Ben),Desserts,2025-07-03,32,50.0,Online,Bengaluru,Delivered,5.0
13287,21322,Desserts Treats 5 (Ben),Italian,2025-06-19,38,165.7,Cash,Bengaluru,Delivered,4.0
13288,7388,Fast Treats 3 (Ahm),North Indian,2025-09-26,47,312.41,Online,Ahmedabad,Cancelled,
13289,9483,Italian Treats 4 (Mum),Biryani,2025-05-11,30,457.18,Cash,Mumbai,Delivered,5.0
13290,12919,Continental Treats 3 (Pun),Biryani,2025-08-13,12,314.26,Online,Pune,Delivered,4.0
13291,19482,Continental Treats 1 (Del),North Indian,2025-11-28,22,246.08,Online,Delhi,Delivered,5.0
13292,2658,Italian Treats 2 (Pun),Street Food,2025-11-20,36,141.36,Online,Pune,Delivered,4.0
13293,5327,Chinese Treats 5 (Hyd),Seafood,2025-08-05,14,579.34,Online,Hyderabad,Cancelled,
13294,15917,Seafood Treats 1 (Hyd),Continental,2025-06-10,20,273.22,Online,Hyderabad,Delivered,5.0
13295,21693,Street Treats 4 (Hyd),Biryani,2025-03-15,20,274.9,Cash,Hyderabad,Delivered,4.0
13296,16044,Continental Treats 2 (Ahm),Fast Food,2025-03-08,25,202.69,Online,Ahmedabad,Delivered,4.0
13297,27338,Fast Treats 4 (Ben),Street Food,2025-02-26,35,171.02,Online,Bengaluru,Delivered,3.0
13298,19242,Biryani Treats 2 (Hyd),Italian,2025-09-27,12,396.75,Online,Hyderabad,Delivered,5.0
13299,5818,Italian Treats 2 (Del),Fast Food,2025-06-19,31,125.73,Online,Delhi,Delivered,4.0
13300,19606,Italian Treats 2 (Kol),North Indian,2025-06-01,20,261.89,Cash,Kolkata,Delivered,3.0
13301,9731,Italian Treats 2 (Hyd),Fast Food,2025-02-07,26,203.21,Online,Hyderabad,Delivered,4.0
13302,8381,South Treats 6 (Hyd),Fast Food,2025-09-01,22,270.54,Cash,Hyderabad,Delivered,4.0
13303,18529,Continental Treats 4 (Hyd),Biryani,2024-09-27,36,268.14,Online,Hyderabad,Delivered,5.0
13304,1985,South Treats 6 (Hyd),Seafood,2025-06-09,24,258.91,Online,Hyderabad,Cancelled,
13305,23681,Chinese Treats 3 (Pun),South Indian,2023-12-02,23,175.84,Cash,Pune,Delivered,4.0
13306,20280,Chinese Treats 5 (Hyd),Biryani,2025-02-12,26,138.33,Online,Hyderabad,Delivered,3.0
13307,13780,Chinese Treats 6 (Hyd),Italian,2025-01-10,25,276.51,Cash,Hyderabad,Delivered,5.0
13308,28996,Chinese Treats 4 (Kol),Fast Food,2025-01-23,22,131.79,Cash,Kolkata,Delivered,3.0
13309,9447,Italian Treats 6 (Ahm),Biryani,2025-03-31,33,426.56,Cash,Ahmedabad,Delivered,4.0
13310,3110,Chinese Treats 5 (Ahm),South Indian,2025-05-22,30,198.61,Online,Ahmedabad,Delivered,5.0
13311,13323,Continental Treats 6 (Che),Fast Food,2024-10-15,36,50.0,Online,Chennai,Cancelled,
13312,16773,Italian Treats 6 (Mum),Continental,2025-08-21,13,433.09,Cash,Mumbai,Delivered,4.0
13313,17872,Seafood Treats 4 (Che),South Indian,2025-10-10,24,272.89,Online,Chennai,Delivered,4.0
13314,20840,Street Treats 4 (Del),Seafood,2025-07-25,36,578.54,Online,Delhi,Delivered,4.0
13315,23210,Italian Treats 4 (Del),Street Food,2024-01-31,28,112.14,Online,Delhi,Delivered,5.0
13316,20498,Chinese Treats 2 (Ahm),Fast Food,2025-11-13,41,204.17,Online,Ahmedabad,Delivered,5.0
13317,25248,North Treats 6 (Del),Seafood,2025-10-26,44,817.7,Cash,Delhi,Delivered,4.0
13318,10395,Street Treats 3 (Che),Fast Food,2025-01-14,26,167.5,Cash,Chennai,Delivered,3.0
13319,20361,Biryani Treats 5 (Hyd),Fast Food,2023-12-02,34,89.27,Cash,Hyderabad,Delivered,5.0
13320,20225,Fast Treats 3 (Che),Street Food,2023-12-02,34,115.05,Online,Chennai,Cancelled,
13321,23501,Biryani Treats 1 (Pun),Biryani,2024-08-01,20,449.03,Online,Pune,Delivered,3.0
13322,3594,Fast Treats 6 (Mum),Biryani,2025-11-01,12,218.95,Online,Mumbai,Cancelled,
13323,10822,North Treats 1 (Kol),Desserts,2025-06-09,31,160.03,Cash,Kolkata,Delivered,4.0
13324,11836,Desserts Treats 3 (Che),South Indian,2025-10-07,37,309.73,Online,Chennai,Delivered,5.0
13325,15062,Biryani Treats 5 (Kol),South Indian,2025-06-04,21,241.74,Online,Kolkata,Delivered,5.0
13326,9057,Chinese Treats 1 (Mum),Biryani,2023-12-02,43,209.42,Cash,Mumbai,Delivered,4.0
13327,15779,North Treats 3 (Kol),North Indian,2025-10-13,23,610.95,Online,Kolkata,Delivered,4.0
13328,27269,Continental Treats 3 (Pun),Chinese,2025-06-25,42,99.53,Online,Pune,Delivered,4.0
13329,15444,Seafood Treats 6 (Hyd),Seafood,2025-02-27,20,541.86,Online,Hyderabad,Delivered,5.0
13330,24030,Biryani Treats 6 (Del),Chinese,2025-03-13,15,291.29,Online,Delhi,Delivered,4.0
13331,20429,Chinese Treats 2 (Pun),Continental,2025-11-22,34,115.58,Cash,Pune,Delivered,3.0
13332,9268,Seafood Treats 2 (Pun),Fast Food,2025-11-12,27,144.49,Cash,Pune,Delivered,5.0
13333,21648,Street Treats 3 (Kol),South Indian,2023-10-07,31,174.82,Online,Kolkata,Delivered,4.0
13334,29847,Biryani Treats 4 (Ahm),Street Food,2024-07-29,19,95.61,Cash,Ahmedabad,Delivered,5.0
13335,12430,Fast Treats 5 (Ben),Chinese,2025-05-14,26,427.93,Cash,Bengaluru,Delivered,4.0
13336,20411,Biryani Treats 2 (Ben),Continental,2025-11-06,35,537.04,Online,Bengaluru,Delivered,3.0
13337,16126,Biryani Treats 6 (Kol),North Indian,2025-01-09,21,278.7,Online,Kolkata,Cancelled,
13338,24062,Chinese Treats 2 (Che),Chinese,2025-06-21,39,519.06,Online,Chennai,Delivered,3.0
13339,7368,Biryani Treats 1 (Mum),Biryani,2025-08-15,29,326.73,Online,Mumbai,Delivered,5.0
13340,24335,Italian Treats 6 (Del),Seafood,2024-03-18,31,402.59,Cash,Delhi,Delivered,5.0
13341,23521,Seafood Treats 4 (Pun),South Indian,2025-04-18,14,50.0,Cash,Pune,Delivered,4.0
13342,19007,Seafood Treats 1 (Pun),Fast Food,2025-02-24,26,257.99,Cash,Pune,Delivered,4.0
13343,6246,Street Treats 4 (Hyd),Fast Food,2025-11-05,28,177.72,Cash,Hyderabad,Delivered,4.0
13344,9973,Urban Bites (Mum),North Indian,2025-06-06,35,478.79,Online,Mumbai,Delivered,4.0
13345,26050,Spice Hub (Del),South Indian,2024-12-10,48,189.56,Online,Delhi,Cancelled,
13346,19679,Desserts Treats 4 (Ahm),North Indian,2025-04-24,11,405.5,Online,Ahmedabad,Delivered,4.0
13347,28108,Seafood Treats 1 (Ahm),South Indian,2024-03-07,36,269.92,Online,Ahmedabad,Cancelled,
13348,29488,Italian Treats 1 (Del),Italian,2022-09-27,39,174.61,Online,Delhi,Delivered,5.0
13349,27393,South Treats 3 (Ahm),Desserts,2024-07-07,13,142.52,Cash,Ahmedabad,Delivered,3.0
13350,21650,Chinese Treats 2 (Del),South Indian,2025-05-28,28,235.36,Online,Delhi,Cancelled,
13351,6930,South Treats 5 (Pun),Seafood,2025-11-06,17,720.26,Cash,Pune,Delivered,5.0
13352,5296,North Treats 5 (Pun),Street Food,2025-09-20,36,92.94,Online,Pune,Delivered,3.0
13353,22010,Spice Hub (Hyd),Chinese,2025-03-14,25,185.53,Cash,Hyderabad,Delivered,5.0
13354,8022,Street Treats 1 (Del),Fast Food,2025-09-05,34,183.73,Cash,Delhi,Delivered,4.0
13355,8768,South Treats 5 (Ben),South Indian,2025-07-09,28,237.11,Online,Bengaluru,Delivered,4.0
13356,6745,Chinese Treats 1 (Hyd),Fast Food,2025-03-08,35,224.61,Online,Hyderabad,Cancelled,
13357,22232,Spice Hub (Che),North Indian,2025-03-29,31,338.76,Online,Chennai,Delivered,5.0
13358,18489,Chinese Treats 5 (Hyd),Continental,2025-06-28,29,262.48,Cash,Hyderabad,Delivered,4.0
13359,12411,Seafood Treats 2 (Ben),Chinese,2025-08-19,30,343.5,Online,Bengaluru,Delivered,4.0
13360,3285,Fast Treats 2 (Del),South Indian,2024-11-12,39,341.06,Online,Delhi,Delivered,5.0
13361,29026,Desserts Treats 3 (Ahm),Biryani,2025-05-04,46,236.2,Cash,Ahmedabad,Delivered,4.0
13362,29617,Italian Treats 4 (Ben),Chinese,2023-12-02,11,232.47,Online,Bengaluru,Delivered,4.0
13363,3050,Seafood Treats 2 (Pun),Italian,2025-11-15,10,633.2,Online,Pune,Delivered,5.0
13364,28233,Biryani Treats 4 (Kol),Seafood,2025-10-15,15,557.22,Online,Kolkata,Delivered,5.0
13365,29820,Biryani Treats 2 (Hyd),South Indian,2025-09-14,27,76.96,Online,Hyderabad,Delivered,4.0
13366,22152,Fast Treats 2 (Ben),Chinese,2025-09-22,22,346.61,Cash,Bengaluru,Delivered,5.0
13367,15978,Desserts Treats 5 (Pun),Chinese,2025-08-09,33,356.27,Online,Pune,Delivered,5.0
13368,2812,Desserts Treats 2 (Hyd),Fast Food,2024-06-23,26,185.88,Online,Hyderabad,Delivered,4.0
13369,3256,Desserts Treats 5 (Che),Seafood,2025-08-28,18,582.18,Cash,Chennai,Delivered,4.0
13370,5892,Urban Bites (Mum),Chinese,2024-11-07,14,505.94,Online,Mumbai,Delivered,5.0
13371,26130,Seafood Treats 1 (Pun),Biryani,2025-08-22,21,382.23,Online,Pune,Delivered,5.0
13372,12859,Seafood Treats 1 (Pun),Desserts,2025-01-07,24,123.14,Online,Pune,Delivered,4.0
13373,4963,Continental Treats 2 (Che),South Indian,2025-10-13,28,106.83,Cash,Chennai,Delivered,4.0
13374,17459,Seafood Treats 3 (Ahm),North Indian,2025-07-04,41,299.59,Cash,Ahmedabad,Delivered,3.0
13375,8952,Chinese Treats 1 (Ben),South Indian,2025-11-19,28,280.51,Online,Bengaluru,Delivered,4.0
13376,16282,South Treats 5 (Che),Continental,2025-09-10,32,418.85,Online,Chennai,Cancelled,
13377,22711,Fast Treats 3 (Hyd),Seafood,2025-11-22,22,431.72,Cash,Hyderabad,Delivered,2.0
13378,14940,Continental Treats 4 (Ben),North Indian,2025-05-09,24,488.14,Online,Bengaluru,Cancelled,
13379,13567,Desserts Treats 6 (Kol),South Indian,2024-06-19,33,176.01,Cash,Kolkata,Delivered,4.0
13380,11387,Urban Bites (Ben),Desserts,2025-10-23,25,188.11,Cash,Bengaluru,Delivered,4.0
13381,23748,North Treats 3 (Hyd),South Indian,2025-11-29,18,178.4,Online,Hyderabad,Delivered,4.0
13382,20242,Street Treats 5 (Che),Italian,2025-07-03,42,347.52,Cash,Chennai,Cancelled,
13383,20250,Chinese Treats 6 (Kol),Street Food,2025-04-19,31,104.62,Online,Kolkata,Delivered,3.0
13384,20431,Italian Treats 5 (Hyd),Street Food,2025-11-21,42,145.05,Cash,Hyderabad,Delivered,4.0
13385,25905,Continental Treats 6 (Ahm),Chinese,2025-08-18,41,225.98,Cash,Ahmedabad,Delivered,4.0
13386,8996,Biryani Treats 3 (Hyd),Continental,2025-01-05,29,617.25,Cash,Hyderabad,Delivered,3.0
13387,16686,Fast Treats 6 (Del),Desserts,2025-09-30,27,165.33,Cash,Delhi,Delivered,5.0
13388,21289,Biryani Treats 3 (Ben),Street Food,2023-12-02,28,61.71,Cash,Bengaluru,Delivered,5.0
13389,27537,Continental Treats 2 (Ahm),South Indian,2025-09-08,34,164.23,Online,Ahmedabad,Delivered,5.0
13390,25029,Seafood Treats 1 (Pun),Desserts,2023-12-02,37,66.71,Online,Pune,Delivered,5.0
13391,6293,Desserts Treats 3 (Kol),Continental,2025-08-12,28,177.62,Online,Kolkata,Delivered,4.0
13392,23250,Italian Treats 4 (Pun),Seafood,2023-12-02,35,484.45,Online,Pune,Delivered,4.0
13393,14961,Fast Treats 6 (Mum),Seafood,2025-05-18,27,167.86,Cash,Mumbai,Delivered,4.0
13394,20973,Italian Treats 4 (Pun),Continental,2024-10-31,27,328.03,Online,Pune,Delivered,4.0
13395,20631,Desserts Treats 3 (Hyd),North Indian,2025-09-02,42,375.22,Online,Hyderabad,Delivered,5.0
13396,16963,Italian Treats 1 (Hyd),South Indian,2024-06-05,34,225.3,Online,Hyderabad,Delivered,4.0
13397,7673,Street Treats 4 (Ahm),North Indian,2025-03-26,38,234.72,Online,Ahmedabad,Delivered,5.0
13398,15802,Desserts Treats 4 (Del),Seafood,2025-07-05,29,509.19,Online,Delhi,Delivered,5.0
13399,18948,Continental Treats 3 (Hyd),Desserts,2025-11-02,37,150.87,Online,Hyderabad,Delivered,4.0
13400,11579,Italian Treats 4 (Pun),Fast Food,2024-06-18,17,67.28,Online,Pune,Delivered,5.0
13401,11753,Street Treats 3 (Ahm),Seafood,2024-07-15,29,78.0,Online,Ahmedabad,Delivered,4.0
13402,16615,Desserts Treats 1 (Che),Chinese,2024-12-08,32,389.64,Online,Chennai,Delivered,3.0
13403,1737,Street Treats 5 (Ben),Biryani,2024-05-11,27,329.78,Online,Bengaluru,Delivered,4.0
13404,13831,Chinese Treats 5 (Ahm),Desserts,2024-02-11,35,207.66,Cash,Ahmedabad,Delivered,5.0
13405,29960,Continental Treats 2 (Ahm),Street Food,2025-05-26,28,175.48,Online,Ahmedabad,Delivered,4.0
13406,26308,South Treats 5 (Kol),Chinese,2025-06-26,22,245.16,Online,Kolkata,Delivered,3.0
13407,29614,Fast Treats 6 (Mum),Fast Food,2024-07-02,30,149.86,Online,Mumbai,Delivered,4.0
13408,19283,Street Treats 3 (Che),Continental,2025-06-08,22,477.22,Online,Chennai,Delivered,3.0
13409,21062,Italian Treats 5 (Pun),Italian,2023-12-02,12,259.08,Online,Pune,Cancelled,
13410,2029,Desserts Treats 5 (Ahm),Chinese,2025-09-02,17,389.34,Online,Ahmedabad,Delivered,3.0
13411,10563,Fast Treats 3 (Mum),Street Food,2025-08-25,38,175.79,Online,Mumbai,Delivered,5.0
13412,9382,Desserts Treats 3 (Pun),Chinese,2024-03-03,16,196.02,Online,Pune,Delivered,3.0
13413,10494,Chinese Treats 3 (Che),Seafood,2024-05-14,33,517.88,Online,Chennai,Delivered,4.0
13414,22830,Seafood Treats 3 (Hyd),Desserts,2025-05-21,20,162.27,Cash,Hyderabad,Delivered,4.0
13415,17267,South Treats 3 (Del),Street Food,2025-06-21,35,82.52,Cash,Delhi,Delivered,4.0
13416,5316,Fast Treats 2 (Ahm),Desserts,2025-09-12,38,195.49,Online,Ahmedabad,Delivered,4.0
13417,15791,Chinese Treats 5 (Ahm),Desserts,2024-02-06,46,224.29,Cash,Ahmedabad,Delivered,4.0
13418,9090,Fast Treats 4 (Che),Continental,2025-08-18,31,381.49,Online,Chennai,Delivered,4.0
13419,8869,Chinese Treats 1 (Hyd),Seafood,2024-05-01,25,576.55,Cash,Hyderabad,Delivered,4.0
13420,12610,Biryani Treats 5 (Kol),North Indian,2025-08-13,26,370.3,Online,Kolkata,Delivered,5.0
13421,2648,Italian Treats 4 (Che),North Indian,2024-12-10,21,72.69,Cash,Chennai,Delivered,5.0
